method,patch_id,split,image_name,city,x,y,seconds,iou,dice,precision,recall,f1,n_pred,n_gt,count_err,area_ratio_pred,area_ratio_gt,area_abs_error,selected_c,threshold
U-Net,test_austin15_3584_2048,test,austin15.tif,austin,2048,3584,0.041805009999734466,0.7608963553692083,0.864214810882121,0.8411418370862171,0.8885892939853106,0.864214810882121,20.0,30.0,10.0,24.361419677734375,23.06060791015625,1.300811767578125,,0.4
U-Net,test_austin15_3584_2560,test,austin15.tif,austin,2560,3584,0.04260890700061282,0.6191040963415747,0.7647489716571815,0.8658557332425996,0.6847858992902554,0.7647489716571816,28.0,38.0,10.0,17.938232421875,22.681427001953125,4.743194580078125,,0.4
U-Net,test_austin15_3584_4096,test,austin15.tif,austin,4096,3584,0.040243551000457956,0.40428338977087824,0.575786045346361,0.6462111626599185,0.519202530215746,0.575786045346361,6.0,6.0,0.0,5.426788330078125,6.754302978515625,1.3275146484375,,0.4
U-Net,test_austin16_0_1024,test,austin16.tif,austin,1024,0,0.039668651999818394,0.5258528088256641,0.6892575820997755,0.8404974401014679,0.5841458564011051,0.6892575820997755,15.0,3.0,12.0,24.662399291992188,35.48545837402344,10.82305908203125,,0.4
U-Net,test_austin16_512_512,test,austin16.tif,austin,512,512,0.03934411299997009,0.541210041449885,0.7023183432424883,0.8417246920192822,0.6025277629434882,0.7023183432424883,9.0,8.0,1.0,19.94171142578125,27.858352661132812,7.9166412353515625,,0.4
U-Net,test_austin16_1024_0,test,austin16.tif,austin,0,1024,0.03937585499988927,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,3.8005828857421875,0.1621246337890625,3.638458251953125,,0.4
U-Net,test_austin16_1024_3072,test,austin16.tif,austin,3072,1024,0.03905158500037942,0.24867456288776085,0.3983016396404535,0.4109423058998975,0.3864154250657318,0.39830163964045356,9.0,6.0,3.0,4.0927886962890625,4.352569580078125,0.2597808837890625,,0.4
U-Net,test_austin16_1536_0,test,austin16.tif,austin,0,1536,0.03833376900001895,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.8701324462890625,0.0,0.8701324462890625,,0.4
U-Net,test_austin16_1536_2048,test,austin16.tif,austin,2048,1536,0.03875853299996379,0.5498741171490319,0.7095726176271868,0.5560186541104377,0.9802986971719098,0.7095726176271867,8.0,5.0,3.0,16.932296752929688,9.6038818359375,7.3284149169921875,,0.4
U-Net,test_austin16_1536_2560,test,austin16.tif,austin,2560,1536,0.03922221999982867,0.43144588580626836,0.6028113113940797,0.84532257316451,0.46842632809889745,0.6028113113940797,10.0,5.0,5.0,16.449737548828125,29.685211181640625,13.2354736328125,,0.4
U-Net,test_austin16_2048_3072,test,austin16.tif,austin,3072,2048,0.03936238900041644,0.47916770248098245,0.6478882707853649,0.8691829004329005,0.5164099129269927,0.647888270785365,12.0,6.0,6.0,25.37841796875,42.71507263183594,17.336654663085938,,0.4
U-Net,test_austin16_2048_3584,test,austin16.tif,austin,3584,2048,0.03928452800028026,0.49669070250865105,0.6637185647991691,0.780730671527468,0.5772092556485836,0.6637185647991692,12.0,6.0,6.0,39.344024658203125,53.216552734375,13.872528076171875,,0.4
U-Net,test_austin16_2560_0,test,austin16.tif,austin,0,2560,0.03840068399949814,0.6726643818227976,0.8043028704775276,0.734833252444013,0.8882789255332523,0.8043028704775275,5.0,6.0,1.0,22.00775146484375,18.206024169921875,3.801727294921875,,0.4
U-Net,test_austin16_2560_3072,test,austin16.tif,austin,3072,2560,0.03816597900004126,0.1916135881104034,0.3216035634743875,0.7256281407035176,0.20658082975679543,0.32160356347438757,2.0,1.0,1.0,0.3795623779296875,1.3332366943359375,0.95367431640625,,0.4
U-Net,test_austin16_3072_1536,test,austin16.tif,austin,1536,3072,0.03817535400048655,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.9540557861328125,0.0,0.9540557861328125,,0.4
U-Net,test_austin16_3072_3072,test,austin16.tif,austin,3072,3072,0.03787495899996429,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.444244384765625,0.0,1.444244384765625,,0.4
U-Net,test_austin16_3072_3584,test,austin16.tif,austin,3584,3072,0.037452259000019694,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4
U-Net,test_austin16_3584_0,test,austin16.tif,austin,0,3584,0.038571989000047324,0.5190263010632344,0.6833671025971634,0.5655487804878049,0.8631921824104235,0.6833671025971634,6.0,6.0,0.0,6.256103515625,4.0988922119140625,2.1572113037109375,,0.4
U-Net,test_austin16_4096_0,test,austin16.tif,austin,0,4096,0.03856308699960209,0.6535167203983137,0.7904567426943089,0.7904111485395229,0.7905023421095138,0.7904567426943089,6.0,9.0,3.0,16.533660888671875,16.531753540039062,0.0019073486328125,,0.4
U-Net,test_austin16_4096_2560,test,austin16.tif,austin,2560,4096,0.04127447700011544,0.5898875101472806,0.742049366867013,0.6887185875216638,0.8043327008222644,0.742049366867013,18.0,7.0,11.0,14.0869140625,12.06207275390625,2.02484130859375,,0.4
U-Net,test_austin17_0_3072,test,austin17.tif,austin,3072,0,0.039441758999601007,0.5169411719485711,0.6815573095488464,0.8546373081689067,0.5667748324834591,0.6815573095488464,12.0,20.0,8.0,24.011993408203125,36.20758056640625,12.195587158203125,,0.4
U-Net,test_austin17_1024_3584,test,austin17.tif,austin,3584,1024,0.04005865100043593,0.49864534813885514,0.6654614432402105,0.6859944183313749,0.6461219195849546,0.6654614432402105,21.0,20.0,1.0,20.7763671875,22.058486938476562,1.2821197509765625,,0.4
U-Net,test_austin17_1536_1024,test,austin17.tif,austin,1024,1536,0.03958730700014712,0.5634278512917454,0.720759644682326,0.7704290884025504,0.6771066820136912,0.7207596446823259,15.0,20.0,5.0,11.068344116210938,12.593841552734375,1.5254974365234375,,0.4
U-Net,test_austin17_2048_512,test,austin17.tif,austin,512,2048,0.04150072399988858,0.5191650670626441,0.6834873685799884,0.8667016002257245,0.5642162715333447,0.6834873685799884,32.0,47.0,15.0,18.927764892578125,29.075241088867188,10.147476196289062,,0.4
U-Net,test_austin17_2560_512,test,austin17.tif,austin,512,2560,0.04032716199981223,0.5073663194164909,0.6731825076374202,0.8000558574112628,0.581040713969612,0.67318250763742,24.0,43.0,19.0,15.024566650390625,20.6878662109375,5.663299560546875,,0.4
U-Net,test_austin17_3072_512,test,austin17.tif,austin,512,3072,0.040935951999927056,0.5787888662898495,0.733206166635824,0.8016653696498054,0.675519357884797,0.7332061666358239,25.0,54.0,29.0,24.509429931640625,29.0863037109375,4.576873779296875,,0.4
U-Net,test_austin17_3584_4096,test,austin17.tif,austin,4096,3584,0.04113862699978199,0.41821348967015676,0.5897750835347412,0.7991696195282579,0.46732805893926077,0.5897750835347412,21.0,7.0,14.0,21.315765380859375,36.45172119140625,15.135955810546875,,0.4
U-Net,test_austin17_4096_4096,test,austin17.tif,austin,4096,4096,0.03916383700016013,0.6164648632079086,0.7627321536510495,0.8004228855721393,0.7284313947433952,0.7627321536510495,11.0,10.0,1.0,15.3350830078125,16.850662231445312,1.5155792236328125,,0.4
U-Net,test_austin3_0_2560,test,austin3.tif,austin,2560,0,0.039925449000293156,0.5374368910334035,0.6991335958800363,0.8184990778833877,0.6101522842639594,0.6991335958800363,19.0,21.0,2.0,13.444900512695312,18.035888671875,4.5909881591796875,,0.4
U-Net,test_austin3_1024_3072,test,austin3.tif,austin,3072,1024,0.03989243000069109,0.5022777560848627,0.6686882689308612,0.8535344598779085,0.5496524612579763,0.6686882689308612,15.0,23.0,8.0,8.623504638671875,13.39111328125,4.767608642578125,,0.4
U-Net,test_austin3_1536_3072,test,austin3.tif,austin,3072,1536,0.03993938900021021,0.44464630407630296,0.6155780869291834,0.8322706792484911,0.4884132804509965,0.6155780869291834,13.0,17.0,4.0,8.974456787109375,15.292739868164062,6.3182830810546875,,0.4
U-Net,test_austin3_2048_1536,test,austin3.tif,austin,1536,2048,0.040168341000025976,0.5390780003890294,0.7005207016834336,0.8414756338241992,0.6000129901058694,0.7005207016834336,18.0,26.0,8.0,12.563705444335938,17.619705200195312,5.055999755859375,,0.4
U-Net,test_austin3_2560_3072,test,austin3.tif,austin,3072,2560,0.0401942569997118,0.5021588066339294,0.6685828481200039,0.9079608657776587,0.5290913350775118,0.6685828481200039,19.0,40.0,21.0,11.385345458984375,19.538116455078125,8.15277099609375,,0.4
U-Net,test_austin3_3072_0,test,austin3.tif,austin,0,3072,0.038297475000035774,0.2573701450631727,0.40937848902121327,0.48273844353423057,0.35537368080982124,0.40937848902121327,4.0,6.0,2.0,1.303863525390625,1.7711639404296875,0.4673004150390625,,0.4
U-Net,test_austin3_3072_3072,test,austin3.tif,austin,3072,3072,0.04117545600001904,0.563596565078296,0.7208976761215568,0.8485954771321367,0.6266052641431727,0.7208976761215568,28.0,51.0,23.0,15.04669189453125,20.377349853515625,5.330657958984375,,0.4
U-Net,test_austin3_4096_1024,test,austin3.tif,austin,1024,4096,0.03994381299980887,0.2628871391076115,0.4163272092443262,0.7118692253020611,0.2941902132409094,0.41632720924432626,16.0,32.0,16.0,8.050918579101562,19.481277465820312,11.43035888671875,,0.4
U-Net,test_austin3_4096_4096,test,austin3.tif,austin,4096,4096,0.040299625000443484,0.5368063787979669,0.6985998837639351,0.757730659025788,0.6480297980788081,0.6985998837639351,22.0,33.0,11.0,16.641616821289062,19.458770751953125,2.8171539306640625,,0.4
U-Net,test_austin30_512_1024,test,austin30.tif,austin,1024,512,0.04221871500067209,0.5755465542115192,0.7305992357674902,0.8026697620429484,0.6704046018614271,0.7305992357674903,40.0,64.0,24.0,19.718170166015625,23.6083984375,3.890228271484375,,0.4
U-Net,test_austin30_512_2560,test,austin30.tif,austin,2560,512,0.039344628999970155,0.11904297785424311,0.21275854495330854,0.8045595142628021,0.12258790877909564,0.21275854495330854,13.0,1.0,12.0,6.659698486328125,43.70841979980469,37.04872131347656,,0.4
U-Net,test_austin30_512_3072,test,austin30.tif,austin,3072,512,0.040190102999986266,0.5994992463146062,0.749608663706354,0.8214598284614039,0.6893158250345172,0.7496086637063539,24.0,34.0,10.0,10.896682739257812,12.985610961914062,2.08892822265625,,0.4
U-Net,test_austin30_1536_1536,test,austin30.tif,austin,1536,1536,0.03954816900022706,0.5669143317518575,0.7236060329067642,0.6313428372046656,0.8474508229626656,0.7236060329067642,16.0,16.0,0.0,7.653045654296875,5.701446533203125,1.95159912109375,,0.4
U-Net,test_austin30_1536_3584,test,austin30.tif,austin,3584,1536,0.039300735000324494,0.7195480689019303,0.8369036980297034,0.8450379842562992,0.8289245190767622,0.8369036980297033,14.0,19.0,5.0,22.194671630859375,22.626113891601562,0.4314422607421875,,0.4
U-Net,test_austin30_1536_4096,test,austin30.tif,austin,4096,1536,0.03952951799965376,0.5442112132252978,0.7048403852587467,0.8099959530554431,0.6238506374092199,0.7048403852587468,15.0,22.0,7.0,9.426116943359375,12.238693237304688,2.8125762939453125,,0.4
U-Net,test_austin30_2048_2048,test,austin30.tif,austin,2048,2048,0.0408516059997055,0.6526681401957689,0.7898356897210547,0.823287307488051,0.7589963280293758,0.7898356897210548,24.0,57.0,33.0,20.11260986328125,21.816253662109375,1.703643798828125,,0.4
U-Net,test_austin30_2048_4096,test,austin30.tif,austin,4096,2048,0.04098092500044004,0.6121314927468414,0.759406407604949,0.8521986970684039,0.684837379752634,0.7594064076049489,23.0,39.0,16.0,14.0533447265625,17.487716674804688,3.4343719482421875,,0.4
U-Net,test_austin30_3072_512,test,austin30.tif,austin,512,3072,0.03941453600054956,0.5999486335352969,0.7499598686610726,0.8528352611228198,0.6692320714667084,0.7499598686610726,12.0,5.0,7.0,22.986984252929688,29.293441772460938,6.30645751953125,,0.4
U-Net,test_austin30_3072_1024,test,austin30.tif,austin,1024,3072,0.040310106000106316,0.5241935483870968,0.6878306878306878,0.7732636836787219,0.6193974008521296,0.6878306878306878,21.0,30.0,9.0,20.009231567382812,24.979782104492188,4.970550537109375,,0.4
U-Net,test_austin30_3072_2560,test,austin30.tif,austin,2560,3072,0.04006763699999283,0.44918637331948946,0.6199152594715452,0.8530051672559151,0.48687350835322196,0.6199152594715451,21.0,41.0,20.0,11.2213134765625,19.659805297851562,8.438491821289062,,0.4
U-Net,test_austin30_3584_512,test,austin30.tif,austin,512,3584,0.039559812000334205,0.6986991033367632,0.8226284478096269,0.7842514488419576,0.8649546209312376,0.822628447809627,11.0,9.0,2.0,18.496322631835938,16.770553588867188,1.72576904296875,,0.4
U-Net,test_austin30_3584_3072,test,austin30.tif,austin,3072,3584,0.04176527799972973,0.5685004122982683,0.7248967330078858,0.8799916642788299,0.6162799182720373,0.7248967330078858,29.0,42.0,13.0,14.644241333007812,20.91064453125,6.2664031982421875,,0.4
U-Net,test_austin30_4096_3584,test,austin30.tif,austin,3584,4096,0.04089624399966851,0.5567292586219795,0.7152550843873746,0.7857459613557175,0.6563707244791759,0.7152550843873746,32.0,41.0,9.0,18.064498901367188,21.625137329101562,3.560638427734375,,0.4
U-Net,test_austin33_0_0,test,austin33.tif,austin,0,0,0.03983673600032489,0.7058952283671385,0.8275950558145503,0.8656943450250537,0.7927079065956575,0.8275950558145504,13.0,10.0,3.0,21.3165283203125,23.279190063476562,1.9626617431640625,,0.4
U-Net,test_austin33_0_512,test,austin33.tif,austin,512,0,0.04003978199943958,0.5891709541848061,0.7414821578928643,0.6324883161025351,0.895861989912884,0.7414821578928644,20.0,6.0,14.0,18.854904174804688,13.311767578125,5.5431365966796875,,0.4
U-Net,test_austin33_1024_0,test,austin33.tif,austin,0,1024,0.04092924399992626,0.5143364810064912,0.6792895600912179,0.6986802662825554,0.6609461027123575,0.679289560091218,32.0,47.0,15.0,19.597625732421875,20.716476440429688,1.1188507080078125,,0.4
U-Net,test_austin33_1024_4096,test,austin33.tif,austin,4096,1024,0.039285181000195735,0.5871533228676086,0.7398822966980432,0.7168732430360337,0.7644173450965698,0.7398822966980432,13.0,12.0,1.0,11.9415283203125,11.198806762695312,0.7427215576171875,,0.4
U-Net,test_austin33_1536_1536,test,austin33.tif,austin,1536,1536,0.039389022999785084,0.47721282869005355,0.6460989498896121,0.8223899788460741,0.53204706766312,0.6460989498896121,15.0,15.0,0.0,18.393707275390625,28.431320190429688,10.037612915039062,,0.4
U-Net,test_austin33_3584_0,test,austin33.tif,austin,0,3584,0.03875951299960434,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,5.7064056396484375,0.0,5.7064056396484375,,0.4
U-Net,test_austin33_3584_1024,test,austin33.tif,austin,1024,3584,0.037798413999553304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1430511474609375,0.0,0.1430511474609375,,0.4
U-Net,test_austin35_0_0,test,austin35.tif,austin,0,0,0.0391322699997545,0.42752003972476416,0.5989688800546618,0.6937665477149764,0.5269635167333377,0.5989688800546618,13.0,16.0,3.0,13.25531005859375,17.451095581054688,4.1957855224609375,,0.4
U-Net,test_austin35_0_4096,test,austin35.tif,austin,4096,0,0.04002277200015669,0.5478227902946274,0.7078624164596382,0.5893148450244698,0.8861147612790188,0.7078624164596381,17.0,12.0,5.0,26.190185546875,17.41790771484375,8.77227783203125,,0.4
U-Net,test_austin35_1536_0,test,austin35.tif,austin,0,1536,0.039648422000027495,0.13030078191884026,0.23055948293274087,0.13116166839021026,0.9520433694745621,0.23055948293274084,13.0,4.0,9.0,13.27972412109375,1.82952880859375,11.4501953125,,0.4
U-Net,test_austin35_2048_2560,test,austin35.tif,austin,2560,2048,0.041000893999807886,0.5548895208925837,0.7137349804429186,0.7133803345083627,0.7140899791662756,0.7137349804429185,30.0,49.0,19.0,20.34454345703125,20.324325561523438,0.0202178955078125,,0.4
U-Net,test_austin35_2560_0,test,austin35.tif,austin,0,2560,0.03785101500034216,0.12441927990708479,0.22130406714009038,0.14493488922712666,0.46779475982532753,0.22130406714009035,3.0,5.0,2.0,2.2556304931640625,0.6988525390625,1.5567779541015625,,0.4
U-Net,test_austin35_2560_3072,test,austin35.tif,austin,3072,2560,0.040493861999493674,0.5503196121421734,0.7099434308023265,0.6183767653284291,0.8333411269581482,0.7099434308023264,21.0,24.0,3.0,10.993576049804688,8.157730102539062,2.835845947265625,,0.4
U-Net,test_austin35_3584_3072,test,austin35.tif,austin,3072,3584,0.038067920999310445,0.6552730851238314,0.7917401557638573,0.7064398627860098,0.9004688063469167,0.7917401557638571,3.0,3.0,0.0,10.786819458007812,8.4625244140625,2.3242950439453125,,0.4
U-Net,test_austin9_0_1024,test,austin9.tif,austin,1024,0,0.040320568999959505,0.6022117626861615,0.7517255542757136,0.8828809933302572,0.6544973956308793,0.7517255542757135,27.0,51.0,24.0,18.187713623046875,24.534225463867188,6.3465118408203125,,0.4
U-Net,test_austin9_0_2048,test,austin9.tif,austin,2048,0,0.0407629530000122,0.46886841862041345,0.6384076513276563,0.823049050889622,0.5214307739747148,0.6384076513276564,28.0,49.0,21.0,14.107513427734375,22.267913818359375,8.160400390625,,0.4
U-Net,test_austin9_0_4096,test,austin9.tif,austin,4096,0,0.038930515999709314,0.14435759648265756,0.25229455709711845,0.17514224751066856,0.4509385014497177,0.25229455709711845,11.0,5.0,6.0,6.4361572265625,2.4997711181640625,3.9363861083984375,,0.4
U-Net,test_austin9_1024_512,test,austin9.tif,austin,512,1024,0.04075368399935542,0.490083880616425,0.6577936812707279,0.8143882093616286,0.5517084882733582,0.6577936812707279,31.0,64.0,33.0,17.652130126953125,26.056671142578125,8.404541015625,,0.4
U-Net,test_austin9_1024_4096,test,austin9.tif,austin,4096,1024,0.03936489799980336,0.4392929066905348,0.6104287801996207,0.75,0.5146542232475226,0.6104287801996207,10.0,20.0,10.0,4.99267578125,7.2757720947265625,2.2830963134765625,,0.4
U-Net,test_austin9_1536_0,test,austin9.tif,austin,0,1536,0.0411118260008152,0.5207062009930952,0.6848215659974933,0.8500504926444499,0.573372116570629,0.6848215659974934,29.0,45.0,16.0,13.976669311523438,20.721054077148438,6.744384765625,,0.4
U-Net,test_austin9_1536_2048,test,austin9.tif,austin,2048,1536,0.040660145000401826,0.5175399346726923,0.6820775161799177,0.8832760595647193,0.5555342090727888,0.6820775161799177,21.0,22.0,1.0,19.98138427734375,31.769561767578125,11.788177490234375,,0.4
U-Net,test_austin9_2048_512,test,austin9.tif,austin,512,2048,0.042005864000202564,0.6103122875101581,0.7580048817162219,0.8409506398537477,0.689952565761104,0.7580048817162219,30.0,49.0,19.0,16.693115234375,20.346450805664062,3.6533355712890625,,0.4
U-Net,test_austin9_2560_0,test,austin9.tif,austin,0,2560,0.040521681000427634,0.6205793771540349,0.7658734720465954,0.771118270028357,0.7606995375744543,0.7658734720465953,27.0,37.0,10.0,19.775009155273438,20.045852661132812,0.270843505859375,,0.4
U-Net,test_austin9_2560_1024,test,austin9.tif,austin,1024,2560,0.040564937999988615,0.5084492429970634,0.6741350368367062,0.853302248716284,0.5571505645689622,0.6741350368367062,28.0,47.0,19.0,12.926483154296875,19.797515869140625,6.87103271484375,,0.4
U-Net,test_austin9_3072_2560,test,austin9.tif,austin,2560,3072,0.03963654299968766,0.49274182607515943,0.6601835862946469,0.6298265895953757,0.6936151250875294,0.6601835862946469,12.0,25.0,13.0,6.59942626953125,5.9925079345703125,0.6069183349609375,,0.4
U-Net,test_austin9_3072_3584,test,austin9.tif,austin,3584,3072,0.04042872799982433,0.5310268360520184,0.69368716935276,0.7367035144436334,0.6554171595574421,0.69368716935276,24.0,39.0,15.0,14.63165283203125,16.446304321289062,1.8146514892578125,,0.4
U-Net,test_austin9_4096_1536,test,austin9.tif,austin,1536,4096,0.039937060999363894,0.8070752433262659,0.8932392232220395,0.9040468264951191,0.8826869704937189,0.8932392232220395,8.0,9.0,1.0,20.398712158203125,20.892333984375,0.493621826171875,,0.4
U-Net,test_chicago22_512_0,test,chicago22.tif,chicago,0,512,0.03825524800049607,0.8083689423063182,0.894030994886871,0.9584844274240011,0.8376997467529582,0.894030994886871,3.0,1.0,2.0,22.512054443359375,25.757980346679688,3.2459259033203125,,0.4
U-Net,test_chicago22_512_4096,test,chicago22.tif,chicago,4096,512,0.0408344079996823,0.48376774427814406,0.6520801468338941,0.5735484044556853,0.7555291699156447,0.6520801468338943,7.0,3.0,4.0,28.35540771484375,21.52557373046875,6.829833984375,,0.4
U-Net,test_chicago22_1024_1024,test,chicago22.tif,chicago,1024,1024,0.04242130700004054,0.5694321005568352,0.72565369391234,0.8502349388617314,0.6329153478620245,0.72565369391234,14.0,3.0,11.0,28.171157836914062,37.844085693359375,9.672927856445312,,0.4
U-Net,test_chicago22_1024_2048,test,chicago22.tif,chicago,2048,1024,0.038744872999814106,0.45151416358762586,0.6221284985213561,0.6435615448161917,0.6020770438352856,0.6221284985213561,6.0,4.0,2.0,14.776611328125,15.794754028320312,1.0181427001953125,,0.4
U-Net,test_chicago22_1024_3072,test,chicago22.tif,chicago,3072,1024,0.03925140899991675,0.6325907144935368,0.7749532186819762,0.6493376282611942,0.9608270202020202,0.7749532186819762,8.0,6.0,2.0,17.882156372070312,12.0849609375,5.7971954345703125,,0.4
U-Net,test_chicago22_1536_1536,test,chicago22.tif,chicago,1536,1536,0.03927931399994122,0.7309737374705101,0.8445809680956681,0.9446344558623251,0.7636924385834308,0.8445809680956681,6.0,3.0,3.0,49.298095703125,60.97831726074219,11.680221557617188,,0.4
U-Net,test_chicago22_1536_3072,test,chicago22.tif,chicago,3072,1536,0.03942393399938737,0.7364213818039675,0.8482058439511954,0.789916142557652,0.9157835893447405,0.8482058439511954,12.0,55.0,43.0,36.3922119140625,31.390380859375,5.0018310546875,,0.4
U-Net,test_chicago22_2048_1024,test,chicago22.tif,chicago,1024,2048,0.0402730480000173,0.2931350139206361,0.4533710877287045,0.6733774636671312,0.34172307536876134,0.4533710877287045,19.0,9.0,10.0,15.3289794921875,30.206298828125,14.8773193359375,,0.4
U-Net,test_chicago22_2560_0,test,chicago22.tif,chicago,0,2560,0.04007199900024716,0.524896870702946,0.6884358946332932,0.9416909620991254,0.5425298247125199,0.6884358946332932,13.0,5.0,8.0,25.514602661132812,44.28672790527344,18.772125244140625,,0.4
U-Net,test_chicago22_3584_0,test,chicago22.tif,chicago,0,3584,0.039646971999900416,0.2971653402485916,0.4581765038397375,0.838598970424952,0.3151924426655538,0.45817650383973746,9.0,6.0,3.0,7.558441162109375,20.109939575195312,12.551498413085938,,0.4
U-Net,test_chicago22_3584_2048,test,chicago22.tif,chicago,2048,3584,0.03946134999932838,0.7532127434487782,0.8592371305345626,0.9462091503267974,0.7869075228293956,0.8592371305345626,8.0,8.0,0.0,17.50946044921875,21.0540771484375,3.54461669921875,,0.4
U-Net,test_chicago27_0_3072,test,chicago27.tif,chicago,3072,0,0.039000662000034936,0.7250255827174531,0.8405969047430726,0.8467135838534059,0.834567965866555,0.8405969047430726,7.0,4.0,3.0,14.364242553710938,14.573287963867188,0.20904541015625,,0.4
U-Net,test_chicago27_0_4096,test,chicago27.tif,chicago,4096,0,0.039396371000293584,0.7404817870136092,0.8508928878642948,0.9004414910563925,0.8065128945201347,0.8508928878642947,9.0,5.0,4.0,41.90635681152344,46.78688049316406,4.880523681640625,,0.4
U-Net,test_chicago27_512_1024,test,chicago27.tif,chicago,1024,512,0.040639269999701355,0.7791842689116494,0.8758893415669494,0.9200775179888389,0.8357510757595514,0.8758893415669494,20.0,16.0,4.0,21.258926391601562,23.4039306640625,2.1450042724609375,,0.4
U-Net,test_chicago27_512_3584,test,chicago27.tif,chicago,3584,512,0.039899700000205485,0.2618324466924032,0.4150035091881419,0.7812534891510663,0.2825463698279807,0.41500350918814194,15.0,3.0,12.0,20.499420166015625,56.68182373046875,36.182403564453125,,0.4
U-Net,test_chicago27_1024_1536,test,chicago27.tif,chicago,1536,1024,0.04018292799992196,0.74667959909473,0.8549703099317351,0.7850140722511523,0.9386146017914913,0.854970309931735,17.0,27.0,10.0,28.056716918945312,23.465347290039062,4.59136962890625,,0.4
U-Net,test_chicago27_1024_2048,test,chicago27.tif,chicago,2048,1024,0.03989434099912614,0.8091387113951012,0.8945015728187488,0.84764494648398,0.9468416543344498,0.8945015728187489,17.0,28.0,11.0,32.82508850097656,29.386138916015625,3.4389495849609375,,0.4
U-Net,test_chicago27_1024_4096,test,chicago27.tif,chicago,4096,1024,0.04070937300002697,0.1854261151068151,0.31284297307741854,0.2658216764081347,0.38007449372437324,0.3128429730774186,27.0,2.0,25.0,17.425918579101562,12.187576293945312,5.23834228515625,,0.4
U-Net,test_chicago27_1536_1536,test,chicago27.tif,chicago,1536,1536,0.03907736000019213,0.6815725895014276,0.8106371306914657,0.8171261553045264,0.8042503563560969,0.8106371306914656,8.0,5.0,3.0,14.487075805664062,14.719009399414062,0.23193359375,,0.4
U-Net,test_chicago27_2048_512,test,chicago27.tif,chicago,512,2048,0.04002576399943791,0.6015775514259303,0.751231248078282,0.7046061685420546,0.8044641103550262,0.751231248078282,14.0,77.0,63.0,37.6983642578125,33.01887512207031,4.6794891357421875,,0.4
U-Net,test_chicago27_2560_2560,test,chicago27.tif,chicago,2560,2560,0.03968539600009535,0.6638567765004733,0.7979734624716173,0.8793022159358793,0.7304155874211149,0.7979734624716173,15.0,38.0,23.0,35.60028076171875,42.85697937011719,7.2566986083984375,,0.4
U-Net,test_chicago27_2560_3584,test,chicago27.tif,chicago,3584,2560,0.04058363000058307,0.6746215037208109,0.8057002758197978,0.7628794642857143,0.8536140666366951,0.8057002758197978,24.0,59.0,35.0,34.1796875,30.54656982421875,3.63311767578125,,0.4
U-Net,test_chicago27_4096_1024,test,chicago27.tif,chicago,1024,4096,0.04027707300065231,0.5073921586974829,0.6732052515596387,0.8120675712103513,0.5748984849609313,0.6732052515596387,15.0,6.0,9.0,25.472259521484375,35.98060607910156,10.508346557617188,,0.4
U-Net,test_chicago27_4096_2048,test,chicago27.tif,chicago,2048,4096,0.03959660199961945,0.580783621232254,0.7348047049975391,0.7633541300426275,0.7083137873683313,0.7348047049975391,11.0,9.0,2.0,33.20045471191406,35.78033447265625,2.5798797607421875,,0.4
U-Net,test_chicago28_0_3072,test,chicago28.tif,chicago,3072,0,0.03965451200019743,0.658371644035797,0.7939977102280767,0.8302016221232867,0.7608194559148003,0.7939977102280766,12.0,3.0,9.0,28.361129760742188,30.947494506835938,2.58636474609375,,0.4
U-Net,test_chicago28_1536_1024,test,chicago28.tif,chicago,1024,1536,0.03898303799996938,0.5136482032745057,0.6786890139509566,0.7915258749564825,0.5940093440708182,0.6786890139509565,8.0,1.0,7.0,18.627548217773438,24.82147216796875,6.1939239501953125,,0.4
U-Net,test_chicago28_1536_3584,test,chicago28.tif,chicago,3584,1536,0.038940368999647035,0.06717223746105823,0.12588827764273502,0.6682719022041119,0.06948929477096909,0.12588827764273502,12.0,4.0,8.0,6.1786651611328125,59.41963195800781,53.240966796875,,0.4
U-Net,test_chicago28_2560_2048,test,chicago28.tif,chicago,2048,2560,0.04045630299970071,0.25911277686897344,0.41157993410774096,0.9459016806510948,0.2630103971078665,0.411579934107741,10.0,7.0,3.0,15.139389038085938,54.44793701171875,39.30854797363281,,0.4
U-Net,test_chicago28_4096_1024,test,chicago28.tif,chicago,1024,4096,0.03920808700058842,0.6774491233182768,0.8077134667168544,0.8413560139944505,0.7766579430925998,0.8077134667168543,11.0,5.0,6.0,18.972015380859375,20.552444458007812,1.5804290771484375,,0.4
U-Net,test_chicago28_4096_1536,test,chicago28.tif,chicago,1536,4096,0.03985725500024273,0.1759212709265497,0.29920586569190155,0.7016040100250627,0.19014821154447026,0.2992058656919015,9.0,1.0,8.0,7.610321044921875,28.080368041992188,20.470046997070312,,0.4
